rl,E_relaxed
5.34224496111,-10907.0094118325
4.50126497996,-7928.89557088403
7.86889723078,-11066.6221763894
3.78439636722,-13857.6076052112
5.3640623197,-9908.59953802915
4.96095802402,-13040.1946858056
2.84838993365,-10706.0578425436
3.51842350056,-12173.5851206856
3.49916603428,-14357.6940186187
3.60238268415,-11512.3118059085
7.27094150295,19419855.0305962
7.90596551588,-15879.1314532589
8.14611566558,-8948.75508825541
8.04776589565,-16160.147367743
3.10489291857,-11289.5090137619
3.60657276046,-12465.1793448006
3.13610866942,-10343.5922604165
7.91726621729,-11375.706270876
4.36323440827,-10524.5618061292
5.44440394679,-15909.9284165663
3.24517753788,-11995.4929822124
4.14193782701,-6745.53998940036
3.19724894875,-12974.0488999715
8.01350029032,-14257.5210216252
3.29070992281,-11172.6904229129
3.06244424464,-8892.31482310047
7.10278473308,-11489.8456369103
8.20556963003,-9093.1705904355
5.63672378835,-12422.9450344256
8.13694942298,-9980.53432860194
7.7751500696,-12350.0255330431
3.96896527494,-1472.98922685287
5.23675956953,-12096.2748508253
3.23596104585,-12194.6579975226
7.5886033431,-13276.9096238734
3.75932100787,-9020.28420017643
3.47420551647,-9888.70583734981
7.91074039796,-11173.002610149
6.63508408108,-14061.3863436849
2.92782926357,-12856.5829514843
8.40542788525,-11269.702745867
7.76338995047,-12908.996472846
3.06267879837,-15564.1178023657
4.35330637448,316441.618865312
5.32847538155,-15487.4579962259
6.22167739506,-8045.78330749248
7.86146390661,-8960.45576622213
7.97874525222,-11955.7861059276
3.45143814322,-13163.3327825517
5.49852870217,-12482.5831775921
4.57959320351,-11808.8241807011
6.84654555357,-20058.3716648169
4.0057121316,-13393.9642900643
5.05605692916,-13958.974984428
7.61191632724,-12855.7589068525
4.77304108819,-12410.6669166626
7.40549880625,-12847.6537588046
5.6978538471,-13624.9482197049
4.59255021424,-10939.6963209132
7.98365216083,-11907.3480825591
8.27808947469,-11492.8561006276
4.42707793376,-13697.9508339864
7.42462865214,-10127.8702614911
3.12902735599,-12967.5701240468
3.21403860243,-15134.0663364921
3.75864431117,-13310.3749536721
4.79427125164,-11725.2541431188
7.61691277752,-8454.85371701606
4.4370478897,4792879.50822842
5.04253147905,-8393.40967124208
7.4656648466,-9609.9612285622
2.84322163529,-14630.6502946008
3.83586519653,-12193.1072213653
3.93787250248,-12660.7316564269
4.48723336692,-10860.8193179725
7.94900380479,-12981.1014244493
8.26454062599,-11649.8227287042
5.31054674479,-10335.3175451567
4.041445826,-11111.2981427018
6.87341455773,-14052.5904460144
4.1404890094,-8735.80645657595
7.68305679344,-14556.9381082635
7.6287306605,-15255.4111992205
4.26049020449,-12673.0500868432
4.4912666971,-12112.8318816748
3.35759248092,-11356.0900511327
6.34237500405,-11291.8661589537
4.03727257579,-12880.3663555685
3.51834450096,-14559.5317179502
8.28898578685,-11803.5391712671
3.4560597443,-12874.2652957609
7.85440219738,558493438725.584
6.46266524347,-12158.910118718
4.21611417053,-10581.2893137775
7.97786943858,-12512.0450210605
6.13035661229,-13818.3522267886
4.70764630082,-12988.2782020052
3.15442128163,69173.2981059258
3.13436252777,-10322.226694885
3.25715707883,-9487.70771775452
8.21029949241,-13422.5023293902
3.95763494221,-11091.2957019418
7.63641111853,-10996.2547190553
2.91332184922,-13878.4086284855
3.57684386676,-14609.2216099896
8.00246269523,-11522.7937942571
7.50259192226,-11664.2168395411
4.26626964999,-12523.4732243266
8.1071522214,-13913.3870727096
5.21599266079,-11646.377979998
4.95998841512,-11678.0215233612
3.91375471231,-12865.4746637175
2.70900883146,-15866.8726167242
5.43429292113,-11637.2577873404
3.5081185886,-11561.1618240945
5.11562200399,587914204.568165
7.13606158266,-16797.5783791919
3.52556541115,-14448.051093634
5.01713438511,-9260.39205408062
3.93090795525,-11389.3454896168
3.6836382825,-11155.7502288305
8.03172533135,-12105.194958775
3.83718700967,-3992.19905042182
3.46352648069,-11299.5901741151
6.25772078856,-12180.8280813767
4.10585681139,-16157.4680155788
3.27951514276,-11493.0562035296
6.80850085316,-15752.9289338965
4.60142527793,-15408.5520578963
7.08929609617,-9938.73356308356
7.44183664941,-9799.22828617146
5.82400923424,-11504.8401955727
7.61267679763,-7716.45136319437
3.55861609324,-7796.43023143059
3.14035915242,-10018.078508873
4.5304319202,-12754.3630604193
3.32189700538,-10360.7029318663
8.15220434303,-13898.7841598346
7.68642601657,-16928.5057430018
8.6385245984,-7278.39356512444
8.34411690061,-8798.96581265185
4.84713682247,-8021.97056569964
8.2454252464,1901754.99366274
3.05431038338,-13228.320605846
7.07748701636,-14434.0567653682
3.52725817921,-12065.4447103583
3.61420484359,-10597.4578165446
7.89310783441,-11261.5798463981
7.06937811438,-9574.87876521955
3.67587265828,9028.25097608153
5.71915783748,-13757.6215006535
7.58352775931,-9756.29411594009
7.55701888314,-10321.4025882547
3.25580737241,-15007.0491320028
7.49855031575,-14393.823717443
8.16821423709,-10737.1144033664
3.38195264215,-11636.2410474841
3.66707293057,-15415.5266051913
7.95061739515,-14120.077161804
8.06185743261,-13125.9009134353
8.46385242208,-13826.626844577
8.0318049168,6704.73653849655
3.57748610849,-10135.5419387045
4.00199767594,-14657.1904606743
3.20746486315,-10707.3171237487
3.23050798333,-9697.32538836476
3.68277784171,-11623.0349878658
5.35553080794,-12256.0592909767
3.86551465383,-10618.9873489699
3.8953547343,-13015.1019946703
5.00587564174,-6507.89371198244
5.2942166564,-13459.9612962532
7.83963306782,101502.08257608
6.90050039323,-13366.5828559813
4.28496364431,-13067.5621815714
5.58668516181,-11571.9739272053
4.72076664319,-13099.6442106899
7.78705027913,-9233.60633013677
3.36872590448,-14592.7646744514
7.99303717806,-11588.1363046777
8.02413749028,-11363.4774359154
4.67894746961,-11625.9035817141
2.42819230014,-9925.60660527843
7.58452428276,-14435.068362346
3.7611472451,-13039.9218055496
3.47984697505,-10131.6269706844
5.97245657488,-12078.2684098418
3.6077914667,-9226.5589643278
5.04369242239,-12268.8659617277
3.78978972556,-9546.18462296773
4.47395340582,25991.2161095336
3.83573689389,50927.9262263974
7.6470234816,-16355.715283247
6.16681270195,-10533.2336935518
4.16361289589,-10916.2075629093
7.96453599214,-8801.58863252987
3.00691172069,-16477.5466567752
5.64921748176,-9699.21038834817
3.89977463526,-9390.97428329724
3.71038729787,-13100.7968218656
3.74154297815,-11793.7341700192
4.43080498865,-13253.974819648
6.2426108438,-10500.8443142581
4.15579904704,-11086.1931925653
3.6484131663,-7338.07134263244
8.25498742487,-10868.0126323241
8.4722549239,-10126.1227672804
6.48125152035,-10441.0657819759
3.03935607848,-12205.6309964867
7.14004596059,-9680.06200488048
5.57906552547,-13660.6290602693
3.52324824366,-12209.4962243154
3.93567721862,-10767.2575346924
7.78321690459,-19933.4972740436
7.46784779832,-11466.6484581217
4.10645125591,-12948.435116392
3.3942431244,-15390.6618618647
7.98584580361,-11859.9035336639
5.55784678319,-11737.3501818454
2.6822841573,-13928.7078191547
8.2346832195,-14540.3689494467
3.50478608011,-10382.673607281
3.20687358525,-14292.232433518
5.53667183601,-12058.8072591472
6.21911574219,-13159.5537014254
7.5415775554,-13541.5571133802
8.17451509779,-11936.8770225351
7.60757591166,-10063.8143059062
2.78921552221,-11383.0295196773
3.84861227016,-12715.6080037968
7.82568310545,-11009.2442724438
3.94905216709,-17740.1320986385
5.35929591589,-12774.2254025949
3.61062615853,-11898.1080034617
3.54902001216,-10943.1856431553
4.34523709899,-16239.8409297447
3.6664587568,-14433.7464807517
3.87498864228,-12318.3980384545
7.55616463648,8308954.55655167
8.40689950794,-10692.9766739281
3.60681077158,-10614.3396692428
4.30786779743,-7256.50902442522
4.45152988455,-14747.5432528331
4.10605618276,-11935.585538242
7.2377559057,-12354.7892722562
3.26986921596,-17677.1165007876
8.36114737538,281629458.382059
2.93188135837,-13209.1928873152
7.30448736413,-13070.7666468925
4.35240930877,-9489.56448267681
3.51735429266,-12324.8795441456
6.75818234016,-12646.248883092
3.37276095461,-13179.2734459116
7.08779426694,-9871.44878898368
5.43688318832,-14170.7591217292
7.72340609283,-11555.6548543448
4.93894808433,-13991.1860359016
7.20765132958,-14727.1928100439
5.00776447963,-12817.804270178
3.00457705725,-11405.8123611652
3.81004793661,-11451.538336497
7.34719300589,-8946.50442205525
4.43160940213,-11114.4919801456
5.11522929948,-13025.6275240368
7.78383416553,-16822.2781655644
4.28587169672,-15133.7576069819
3.231129714,-10649.0801880069
5.69036287923,-8441.99156915061
8.06840090122,-11038.872045547
7.52590643074,-10024.2290093975
4.39139566295,-9864.19087097258
7.67105663822,-13615.9586668215
3.72266061119,-12456.2814872022
5.18332348518,-11138.1821256083
5.45441591872,-15170.23702086
6.94594786068,-11486.6044439541
5.10980166637,-17946.8796465619
4.85605010249,-10249.2184383585
5.2938307738,-11897.054132495
4.49669134804,-10629.3500899921
3.7019214407,-10587.4508146949
3.30623161326,-12663.2355821291
3.54841991105,-11251.6624249619
6.06970204297,-12468.7194186772
2.63941833245,-10604.1672689332
5.11374374047,-13926.5658400065
3.35138675784,-13250.0279534236
7.71473763785,-17085.3554617146
7.96133151577,-11738.7809602349
3.71678860862,-11453.881412196
6.71894556887,-5426.87372638737
7.9224221777,-8253.09305753902
3.30959500703,39614.3412549022
3.3530089269,-13511.3479105565
3.55704509834,-16259.5911973301
3.40813696873,-13607.0008482554
3.71630584535,-16173.937197142
3.85039031209,-11141.113082267
8.27809249109,-15306.8832747541
5.45305038348,34581724.2945645
7.649042882,-12878.2541538539
7.99463127241,-10682.9945277532
4.47383477091,-12486.1067360936
4.02122847091,-13079.9871982736
8.24361227838,-10089.1149872557
3.26684797233,579494.103304645
6.81217575138,-12955.420569037
3.46877334804,-10994.0307241474
3.10827650519,-12127.1127065554
6.90647459139,-14790.9752579751
7.96861657002,-10234.8012718732
6.09801383733,-13493.2277836256
5.2042340126,-13888.3628796719
8.07578006611,-10368.7879693959
4.65464283271,-8944.71108960575
3.23727895949,-6748.15263018313
7.48799242015,-12762.5202731632
3.09183180202,-9482.95655393515
3.58026371499,-13493.2857460096
6.76515669622,-16532.7776825482
5.74103407102,-14269.8670646926
6.30513559586,-12833.3266684311
4.27556899115,-11338.6558293996
6.56072962519,-11312.4712775774
3.39297309708,-13618.7273400601
3.77672563122,-11415.9037182768
4.64285394261,-9381.95568051069
7.45157848116,-10535.3481092845
5.11803449611,-8628.26612023966
3.35644897467,-11207.6234216797
8.08161542118,267000.541513271
4.12475288805,-9556.69423496274
3.57076253033,-13696.780690811
5.64595625849,-11526.8082610262
6.09734841221,-14241.3776752096
3.95377656812,-6968.454208313
4.95585782494,-16388.2223062722
8.08240190141,-8537.12063285911
5.02258168219,-10933.2059374197
8.05983715821,-10541.0033073478
3.45757828981,-15219.6820825716
5.54119354385,-12992.2647840848
5.44567708974,-7682.69725757688
5.19436967565,-13117.5836835074
5.29328487943,-10401.5689033613
7.10140559888,-12667.1487242627
6.62073069426,-12529.5508214072
7.69639678201,-15953.3328318075
5.48791946814,-10838.082961136
7.18801736774,-10818.1727264997
7.65748031365,102684.967427332
7.28152204522,-15515.1070735347
4.07607443836,-15456.9296542287
3.79120554541,-9778.77763505433
8.23462974345,-10550.1800513317
6.63800585976,-12330.8233149906
6.37605065726,-10604.1964866333
4.55856751657,-9398.45967732893
8.19061497876,-12255.2828329976
5.92428197842,-10711.7433239321
7.10414364895,-14191.5563039654
4.0480637356,-11026.9540554617
3.53722161583,-15128.4762444334
5.81895527995,-12139.9911270303
8.2875833588,-9634.83746821951
3.99509365121,-10817.672403377
4.288570298,-12979.9405512249
4.06615344768,-16443.5259847714
2.89796403722,-12387.9652942204
3.59676296122,-16582.5362114729
3.22639353346,-12046.2969644113
4.70762099645,-10745.2250803391
3.59036928557,-10269.9537585127
7.83954499698,-14188.4562281323
3.42672143192,299532890.816766
3.45017857786,704687777607539.8
3.74028669723,-17897.0863573356
4.27980203286,16821476279.8657
2.82603094901,-11315.1372200329
8.11863200317,-12812.7991202036
3.78882479865,-12069.3494585073
7.37809730269,-8840.84859724124
5.03283120853,-13571.6814688175
6.09378558434,-10788.840368547
6.1739770228,-12273.0359335638
2.97651533065,82843883.5715353
8.09359690665,-10574.2091078973
6.97810968179,244513055.345091
7.12711033244,-17942.2130989249
3.77746467142,-11770.4998821035
7.5131898494,-14743.355521627
7.52171205887,-5979.66465662204
4.7414103886,-14033.1099898408
7.84314962059,-11848.8120730051
3.09129543896,-10771.1243405993
3.19953948153,4191878.0465194
3.46905780998,-15807.4220524169
3.9686986839,-12860.0051458172
3.06824568553,-13565.6044535385
3.07098213207,-15119.6986997594
5.44661783716,-16218.4250716197
7.88087400329,-6490.11822953557
5.28616217774,-10448.8331885587
4.53132744538,-9325.625710701
6.91306629657,-11421.6950807448
3.75193385732,-2535.14535373035
5.5766714431,1743.11193706636
5.28601859581,-9844.21933264216
7.90057775613,-10488.0956193792
3.31164483264,-10513.5824698522
4.71170086169,-10319.4971692813
3.54758882702,-8830.4950656601
3.39349419353,-10617.4443617292
3.52132822372,-13699.1893164944
5.13647929717,-11283.131809019
8.14802085285,-11950.1252668318
8.45667650704,-12639.9962494203
4.52050221803,-13615.5924502605
3.48010150346,-13437.945096917
7.11829867861,-14603.6324207216
3.26441136116,-11330.1400275535
3.67264272504,-8351.6814462751
2.9799604791,-11178.6747623617
3.37502310366,-13907.1974767152
3.09875012533,-13024.8953164661
4.10342238283,-11434.9912986991
8.28417500675,-10826.9674352739
7.63064397486,-13160.6253577248
7.97677387498,-10069.4381355348
6.6622303349,-10856.1490318964
8.37796563255,-7371.40023809021
3.79520180066,-15340.3071670165
7.61426485542,-14325.6243071777
6.18671974958,-7827.95731887034
4.35430371324,-11376.722547341
5.78863082825,2743282.24702523
5.75281999558,-9749.91138277639
4.59984202168,-13041.5979938154
6.74148057037,-14062.9184311334
3.48779191502,-7509.45982410046
2.78514884931,-13399.2842082137
3.57457128994,-12101.2456935525
7.86312090232,-11682.1111283637
8.14076658036,-12591.2693158179
6.36080215082,-15059.0808605053
3.2110310215,-13878.6494240995
4.78942862492,-7329.14427630432
4.02520823621,-16171.3992894729
3.10607613292,-14511.1403440824
7.46972524965,-1890.13524741688
2.57158115876,-10189.3206007708
4.04754175828,-9733.73724735121
7.92996636453,-11618.6748407392
3.39089477543,-11463.1301981159
3.81689299166,-11033.2026657335
3.79747366742,-13725.6935602136
3.90895556127,-18679.6777356267
2.75439028535,-11175.0890088107
5.1220094146,-9902.87916165468
7.98586194629,-10173.8977892376
3.6235559867,-11543.6194340734
8.20677844343,-16666.651234279
5.32414838282,-7889.01315132361
6.10590129469,-10168.9687669376
7.19668350713,-8196.52137737086
3.48160609239,-9369.21577517103
5.60026639927,-12010.3748968168
4.06042702245,-12019.6889022896
3.81301336921,-14220.8694080895
7.49071657677,-10618.4963313645
8.04166314133,-8947.44666611027
7.29291613342,-12909.322810815
4.04383169272,-9850.17293089073
3.47140521635,-12768.0953231004
3.6235747637,-10160.0581742373
6.16521941808,-11801.8224117188
7.97002518041,36475.659319274
3.01064528185,-11926.6195297227
7.81497969262,-7820.00249325865
5.29705418876,-15108.1632591247
5.31830104972,-12523.2735873409
3.11877139341,2.42353597099205e+17
7.93946357367,-9154.18364087984
5.4405079629,-7462.46712163713
4.32985842263,-12554.318661292
5.4520380758,167895.46208178
7.09188702836,-9987.4142347644
4.20389757701,-11513.3262978901
3.43597089727,-11490.3382592656
3.3481404667,-9684.33329543598
7.30630789629,-11504.8035180443
3.69870026688,-13273.7322941827
3.57534736785,-13833.5176665151
7.68802638361,-11315.6368441162
4.17381158365,-11307.7616711212
7.90676153727,-14060.0685846843
7.8927994979,-11581.9340739248
4.27494872054,-8096.98452390614
3.6573970215,-14971.6347912994
8.0867493003,4388105507.59487
7.76536980497,-14133.6030511047
3.42851124774,-10979.2343184043
2.65854858067,-12357.3690700657
8.1899445262,-12112.8984001794
7.65248004618,-8788.69962771772
2.95633516261,-12550.8847029264
4.26226702014,-12851.9556564512
4.21588022559,-13842.3124293646
3.20724608838,-10152.6203676419
3.34858126324,-13871.288671128
7.11150881715,13027198.8133326
3.09883910651,-8885.48500431879
7.0967171773,-13144.2141249989
3.55945129719,-11591.2898830899
3.96359971066,-10667.6849509708
7.87582923287,-10741.0857872207
2.73691362228,-15235.3644928434
5.43100001148,-10832.1341924617
4.93148160151,-11723.0898434166
6.64281235471,-12366.5035394921
4.8054836256,-11292.4268771493
4.1432121783,-11280.7245545649
3.45654047476,-9985.4433350233
3.70190690776,-7880.87303700726
4.87535794954,-15817.602686914
7.61031114254,-13630.9416270706
3.87853582288,-9099.10441013126
3.36115270233,-10785.3174628099
3.79545924082,3145641.7924296
4.94741106252,-10845.5402771987
7.85724344477,-10075.1340186724
6.72981477951,-11372.2039861732
8.0701970401,-9195.17744260402
8.3371217571,-10677.3393385551
3.92367084282,-8519.08342988448
7.44996564664,-9133.52591755363
3.16771390256,-9185.98802015675
2.94121258432,-8492.41195420654
4.28216277029,-15078.2664874381
7.69233190678,-10587.6803263707
7.94165278522,-8689.60379142125
4.19904539115,-12251.4553258468
3.20070666026,-10898.22057807
4.65492937501,-12383.4399558434
3.29841225108,-13639.5908272476
3.02273632264,-10658.2977038004
2.89054314299,-13022.4973137626
4.96525934716,-1991.59737156837
5.61396282641,-10091.8801764717
8.09772378642,-10065.4204257195
6.97230005182,-10919.7922532496
6.23615643897,-10739.7678105413
3.74397058228,-8543.90624708507
4.43650592697,-8690.9203298524
3.26309734295,-11264.8605862875
3.91076512518,-8505.59696367417
4.04950762716,-10743.647524202
4.27178604736,-14892.6617616733
7.59456048552,-9042.4460514242
3.11803243618,-9523.81731938141
4.44511440709,-11955.7373776031
3.01251379035,-13085.0549804347
7.53615936023,1825.78322961585
4.21722512142,-11616.9466765719
3.36770646743,-9869.18609370302
3.57575548219,-14076.0486855534
7.50535901384,-13954.6323605982
5.46122307693,-11071.0167930768
5.82669318857,-11549.4637783082
3.24042747231,-14319.2069698366
5.3199457284,-13494.1851235745
4.11349347724,-11742.303752218
4.29482377297,-11032.7388240258
2.99579809759,374849.816470236
4.24012105408,-11190.7448836938
6.0233820833,-12105.8368453937
5.68496429376,-11101.9704818325
7.76420064363,-10598.6696323995
8.28313986304,-8834.62283985296
3.35779992083,-12038.7814060666
3.99693342662,-12571.7956632828
7.56973424728,-9277.09812747622
2.90327365847,-11362.1437638431
3.2991479463,-10989.2006022979
7.85293630604,264791.380370895
3.41427138658,-14745.861029436
8.04392418829,-13186.785268533
4.69308689977,-10582.8900393138
3.77189292483,-7055.37467095336
7.34037756055,-15614.2937051769
8.34415956073,-10591.4980191828
7.78230662947,-11090.0501646527
7.40760104757,-13377.3624814601
8.19416348323,31627198403.4135
5.67134438861,-13058.8222270066
7.61937828292,-10013.1877108445
7.96255288221,-11131.3883743955
7.6183211433,-13908.425241023
5.212074619,-11786.8349768464
4.30357912298,-8786.81406363483
4.41522167711,-11428.3709394021
4.68972457955,-13100.8490423783
3.00295772592,-11696.1747933661
8.01278903449,-10375.136915567
5.33382276269,-11121.4781481957
5.56869471815,-15074.3664009549
3.14537567297,-9252.93232569561
4.11874351309,-14591.5034345456
8.00698864349,-11473.9791640758
3.23249056165,-8013.07806777319
4.83116238862,-14139.0846197932
3.48134903298,-10332.3703311867
5.19479302774,-10143.6326204023
3.78688973046,-12301.424964362
4.90734424984,-11412.4304165239
3.69014259739,-11235.8369520944
7.66708574702,134433.469007783
4.3003190401,-14271.9510636582
4.43245556343,-9932.04727539464
3.9709433409,9124771431.16466
7.79186560341,-10682.5014620592
3.37657873883,-10686.1645549347
8.16796653052,-12105.6223230063
7.64431281301,31752182648.3015
3.56292207541,-12118.9743589755
7.09112930151,-8734.59811980682
5.13062268836,4400015837.99339
5.50242362258,-10384.6771206071
4.10681311346,-12070.1207751648
4.23202201725,-900.582128482436
4.59163169905,-11948.2811987899
7.07056700963,-11805.2934372267
7.88406745859,-13743.1074853957
6.41050457328,-14465.493526142
8.1507574504,-10369.2944858591
3.99968839234,-14816.675104596
3.4787880799,-14123.2542891429
3.669428875,-10386.8862047192
3.34850418167,-9506.51806229906
8.09420943436,-10534.7621574262
6.76987695738,-12802.6915886482
3.41956526226,9713.60394257443
4.72064647113,-15223.5457887207
3.58453447453,5967226.41516881
7.52955248019,-11036.9675411003
4.47919278607,-10159.2836038663
2.69149403347,-11746.0582469247
5.3499575794,-5198.539783235809
3.94382287168,-11681.0943891636
3.56027161715,-11698.9675394222
7.53575469491,-12606.8149786618
7.50584763588,-17319.5745799377
7.67171677472,-8802.05360729704
3.86101758895,-9189.43733406412
3.69621351262,-12569.9856666745
5.41707546642,-11078.6148258507
4.45767531842,-10026.1277499978
3.86979926779,-9884.9752215798
7.98708256721,-12692.7625520567
4.66844574429,-16047.4675098684
3.34100200356,-9166.31077335761
6.03590384255,-10921.4092229259
3.00936841617,-9514.6465408844
3.5967297046,-11428.43297003
5.31810213895,-14718.4623163045
8.24612619451,-12089.6941819277
4.96522829224,-14988.9515898664
3.99281704184,-13977.8619134558
4.12451621645,-10592.3308782419
5.26428216259,-8468.31420490323
3.22477486349,-12953.0247565936
3.39651698287,-14456.4512883586
3.24435684183,-13095.1319145713
4.12851248773,-11224.6491632101
7.71584063599,-11878.7821357066
5.21494794228,-12181.7598770381
3.55063513597,-10035.874203589
8.14450024658,-9939.14294368332
3.41910846462,-12608.254678311
7.96463216162,-9635.3621382451
4.54948345277,-11246.4428235611
3.99060173257,-10300.7548451828
4.1746109949,-10988.8671830189
6.02340060539,-9567.33205313956
6.67571119333,-9924.0518287001
6.42944486654,-12786.934422497
2.88808772837,-12758.0505991362
4.04387174498,-11140.8718614416
5.80341034715,-11315.8520507643
4.21211533371,30555231.4694669
4.61322929968,-12657.8527145368
6.2275372658,-12437.8939916628
3.04169010442,30062879.4006123
7.87997963493,-13637.5477218956
5.80040898539,-17908.6679199778
3.16837264299,-10945.2143511377
3.6909873231,-11339.3429455102
3.48388502115,-9909.56507426435
5.44206457107,-16191.9289438261
7.58805030185,-10749.0436083242
7.15496288915,-13476.4724263174
3.36640859832,-7140.91632520208
3.64144877065,-8756.9110334032
6.46703756617,-10136.7088563098
3.68077318427,-14759.5386337642
5.80620272051,-13446.395913399
3.41580594277,-12218.893110302
3.61864202259,-11954.4034459069
3.69684235113,-13054.7078017366
4.91611851813,-17152.7973631849
3.69278499386,-11456.7855651244
7.77335650079,-7347.14395991395
8.27694521198,-13040.0757512417
3.11517042686,-13496.30038668
8.1463212214,-8825.89384913963
3.12652735053,-9669.04638742734
7.81315254814,-11024.1280700576
8.08468184017,-11386.4467111921
3.95114456478,-10142.8272961117
2.62535762668,-13345.1168182022
3.97965725558,-12155.6610978627
3.5815556963,-14117.8137846104
3.28105222916,-9665.64234459634
7.4578540209,-13189.5291387227
4.66988443051,-9115.94418596463
3.34802577187,-10977.4430168292
7.96661895335,-10589.034099992
4.17586904287,-13392.2256796689
8.22231626074,10336567.4312419
6.17578869378,-10208.7658084731
4.60778390928,-13379.5786399248
7.56852680897,-15628.0618599416
7.65577604899,-13489.2175558497
4.64321000035,-13078.3952801268
7.42472141191,-11831.8064742187
6.0838436159,-12336.5267169584
3.06725052378,-10953.6377967735
7.38598147278,-15883.1888329562
3.0777676101,-11302.2671089913
7.85824761652,-8724.69768477498
3.0309155644,-12020.7540297653
4.33003513222,-15117.8287650395
3.81703927202,-14794.7926212329
4.32583947836,-7301.106305888889
8.15945148102,-7493.17069939079
7.65846813879,43268.9278551952
7.96608575978,-11950.6292948165
7.07166143804,-15991.0258877666
7.42407026866,-15936.1674657001
4.97499875815,-12594.3789083061
5.19074674562,-10914.2242402353
8.25390855514,-8550.60710199989
5.87643050303,-8925.54364770484
7.16287128239,-10115.4673003599
5.85237570683,-13446.40279844
7.47787202993,-14558.1256065613
3.73947639004,-3271.8976614388
8.73466858037,-9203.96182164279
7.45139124913,-8967.70546600518
4.10965858248,-14417.4870029912
3.45188069509,-11230.7570806379
4.14482910863,-12432.3552630514
6.04540231067,-12140.9348795271
4.98093736409,-8579.28383661122
6.36691791129,-10541.6158628211
7.37236752245,-13578.0428822489
8.20523724712,-9544.66879962298
5.60432275148,-11631.1572347509
7.99216337844,-11466.1930033885
7.41232149561,-14710.4885080121
5.50050162629,-10676.4508466575
5.06273358522,-14380.0032390384
6.65818926001,-12785.86036622
2.96785629004,-15075.6435147735
5.34172765761,-14797.4670700197
8.3694064649,75867.1738849993
5.17931855939,-8689.80875722558
8.107142462,-13245.4173631739
3.30028102518,-10186.5371586577
7.36550045747,-12695.2729885515
4.92283632295,-10347.9732669936
3.60454139163,-11946.5537077281
3.59018929977,-10908.5694524877
7.88104752907,-7833.49770173185
4.8293604038,-7100.25978584426
7.31481669271,-9166.71503005507
5.02962172553,-12484.3858416247
3.25257110727,-13134.8481348319
3.03831810433,-10262.9016074285
7.55849255198,-12129.6119210245
2.8008604007,-19050.4564502099
5.25549515656,-12123.9430769596
3.33875866807,-13359.5722469223
4.77482896009,-11587.5742699233
3.19385418819,8446.01705526734
3.84022699137,-10978.3567106484
6.19448586668,-12426.7057503092
4.64053885324,-8911.56536651322
3.15996197629,-10940.4612895108
4.26567704992,-11440.2231098717
5.14946077307,-9229.5051147231
4.37282451501,-14758.7516496032
7.89970931965,-9480.30380678113
4.19587414107,-9582.5766490547
8.16998681112,-10112.2074647602
3.46778618219,-11805.3983321612
3.17862100085,-12671.8106367188
7.68783555904,-9908.13644442122
5.34042209212,-11768.3182694515
7.19220141572,-12071.266171377
4.91637492299,-5461.35787491202
3.00197787883,-10866.1520144626
4.01590781684,-12085.1485896501
4.5120825497,-3153.54309717897
3.50144640634,-9972.8084685219
3.8811094508,-14905.5110892683
6.09924401205,-10765.7357123592
7.60344288488,-10872.797137398
3.35491036045,-13232.7816751034
4.59543764234,-8807.86820902528
3.66763963138,459722395.500232
4.40340700551,-10877.5467105916
5.01751667526,-13395.140499152
2.80662827529,-14548.1602363425
4.15459975715,-10714.3695287268
4.97308316825,-4924.80208227483
7.89903252287,-12712.1932644219
7.95023947758,-8867.14224558528
5.1859680572,-12947.3499769163
4.44167112911,-12082.4774997775
3.41034556182,-15809.2181562444
3.94977711357,-12960.3169749208
6.84093202218,-12850.3476482598
8.58612061039,-8262.84226824135
4.78709991651,-7857.323714253969
3.50068722506,-11239.5547606212
3.17881949707,-13687.5851230676
5.02217555778,-10522.8907219888
8.26075983634,-11420.5041054552
6.30841264076,-13329.2177433343
4.67635896211,-13726.1745644689
5.05974375901,-11833.5216888708
3.67444412727,96960.8693034722
3.25932439806,-13109.869179358
7.92820962597,-9862.5508562962
5.33604116106,-12277.7513339202
3.02284342535,-11011.4960186242
3.68850001759,7.68190668796565e+16
6.15044551645,-13153.6280164534
6.09955689698,-10150.6128045058
8.02495121201,-8512.0490556235
5.09082938263,-10379.7831461431
2.74345782004,-13160.2117216443
4.55412114638,-7663.73220064574
3.87749416082,-10506.3103115527
3.94251280488,-11736.357693438
7.84776073511,-11816.3956626603
7.93136696471,-8437.26608781917
7.63229782872,-9213.30096528175
3.37675388222,-6890.59333441643
4.3478401757,-8088.98021340692
8.24593916396,-10692.9155821896
3.15980319342,-13194.3301017406
3.319366628,-16935.6746984156
4.025250001,-14265.8884106653
3.0338222519,-10496.4406718531
3.72825765107,-11424.4596658383
3.36351390846,-9028.08140779252
7.22929970804,-9535.14417913201
7.96361362459,-8382.42511367383
3.84992590926,-13249.1016396379
2.91904186102,-13984.1556274407
2.86137492368,-8100.09642401178
5.43931411701,-13282.134210067
2.69298612836,-17882.1576673494
3.09087612065,-12172.7711014716
5.00252109562,-8916.51477962891
4.96169017592,-14308.0813795033
4.30424555687,-10233.6841371996
4.25282387711,-4103.65715054649
3.0604628826,-11093.4630953406
5.33674878153,-9006.77509325675
2.89806429855,-13509.5809237207
